title,description,url
É #FAKE que vacina contra Covid contamina e faz sangue mudar de coloração,Hematologistas refutam a alegação de que imunizantes provocam alteração no sangue.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/24/e-fake-que-vacina-contra-covid-contamina-e-faz-sangue-mudar-de-coloracao.ghtml
É #FAKE que Cruz Vermelha americana  proibiu a doação de sangue de vacinados contra a Covid-19,"Organização esclarece que recebe, sim, doações de vacinados contra a Covid desde que não tenham mais sintomas da doença ou que tenham aguardado o prazo adequado após a imunização.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/23/e-fake-que-cruz-vermelha-americana-proibiu-a-doacao-de-sangue-de-vacinados-contra-a-covid-19.ghtml
É #FAKE que Apple anunciou que só desbloqueará iPhone 13 para vacinados contra a Covid,Assessoria da Apple diz que a alegação não procede e que o link do vídeo anexado à publicação falsa não é oficial. Afirma ainda que no vídeo não aparece nenhum executivo da Apple e que não se trata de uma peça da empresa.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/21/e-fake-que-apple-anunciou-que-so-desbloqueara-iphone-13-para-vacinados-contra-a-covid.ghtml
É #FAKE que países europeus com taxa de vacinados inferior ao Brasil aboliram o uso de máscara,"Levantamento sobre políticas de cobertura facial na Europa mostra que a maioria dos países com menos de 2/3 da população com a 1ª dose exige, sim, a máscara.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/20/e-fake-que-paises-europeus-com-taxa-de-vacinados-inferior-ao-brasil-aboliram-o-uso-de-mascara.ghtml
É #FAKE que vacina contra Covid-19 causa impotência em homens,"Especialistas em urologia e em vacinas afirmam que alegação é totalmente falsa. Eles alertam que estudos apontam que a doença, essa sim, pode causar disfunção erétil.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/17/e-fake-que-vacina-contra-covid-19-causa-impotencia-em-homens.ghtml
É #FAKE que Ministério da Saúde e Anvisa não recomendam vacinar nenhum menor de 18 anos contra a Covid-19,"Ministério chegou a pedir a suspensão da vacinação para menores sem comorbidades, mas voltou atrás. Anvisa nunca fez tal recomendação. Lei incluiu crianças e adolescentes com deficiência permanente, com comorbidade ou privados de liberdade, no Plano Nacional de Operacionalização da Vacinação contra a Covid-19 em julho. Esses jamais saíram da lista.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/15/e-fake-que-ministerio-da-saude-e-anvisa-nao-recomendam-vacinar-menores-de-18-anos-contra-a-covid-19.ghtml
É #FAKE que vídeo mostre robô identificando status de vacinação das pessoas nas ruas em Singapura,Robô é usado para patrulhas e não tem como atribuição verificar quem foi vacinado ou não.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/13/e-fake-que-video-mostre-robo-identificando-status-de-vacinacao-das-pessoas-nas-ruas-em-singapura.ghtml
É #FAKE que artigo do Código Civil protege quem não quer se vacinar,"Juristas deixam claro que a lei citada não permite que o cidadão deixe de se vacinar, pois o artigo fala em 'risco de vida' e as vacinas são seguras e estão aprovadas. Eles destacam ainda a decisão do Supremo Tribunal Federal que definiu a constitucionalidade da vacinação obrigatória.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/10/e-fake-que-artigo-do-codigo-civil-protege-quem-nao-quer-se-vacinar.ghtml
É #FAKE que vídeo mostre robô espancando cliente em shopping em razão do não uso de máscara,Imagens foram criadas em computador por artista gráfico.,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/08/e-fake-que-video-mostre-robo-espancando-cliente-em-shopping-em-razao-do-nao-uso-de-mascara.ghtml
É #FAKE que Parlamento Europeu aprovou resoluções contra obrigatoriedade das vacinas e certificados Covid,"Mensagem falsa atribui ao poder Legislativo da União Europeia decisões não tomadas. Textos, na verdade, são de uma organização de defesa dos direitos humanos e foram tirados de contexto. Parlamento aprovou em junho projeto que permite emissão de certificados Covid.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/09/04/e-fake-que-parlamento-europeu-aprovou-resolucoes-contra-obrigatoriedade-das-vacinas-e-certificados-covid.ghtml
É #FAKE que vídeo prova que Mariah Carey fingiu ter sido vacinada,"Vídeo circula em grupos antivacina com legendas em português que fazem falsa alegação. Imagem mostra, na verdade, seringa retrátil, usada para garantir mais segurança a quem recebe e a quem aplica a vacina.",https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2021/08/31/e-fake-que-video-prova-que-mariah-carey-fingiu-ter-sido-vacinada.ghtml
